#time    cd4 cd4i cd8    growth_f inflammatory_f virus_f
9207.900000    26.000000 1598.000000 5.000000    49411145.705694 6558329.667471 4748.558772
9208.900000    26.000000 1598.000000 5.000000    49411145.705694 6560421.348021 4516.402353
9209.900000    26.000000 1598.000000 5.000000    49411145.705694 6559986.820751 4785.670782
9210.900000    26.000000 1598.000000 5.000000    49411145.705694 6559379.703460 4551.699962
9211.900000    26.000000 1598.000000 5.000000    49411145.705694 6559829.479412 4329.167945
9212.900000    26.000000 1598.000000 5.000000    49411145.705694 6560087.157626 4117.515489
9213.900000    26.000000 1599.000000 5.000000    49411145.705694 6560824.958195 4411.223193
9214.900000    26.000000 1599.000000 5.000000    49411145.705694 6562101.712518 4195.559067
9215.900000    26.000000 1599.000000 5.000000    49411145.705694 6561847.693108 3990.438732
9216.900000    26.000000 1599.000000 5.000000    49411145.705694 6561020.499372 3795.346703
9217.900000    26.000000 1599.000000 5.000000    49411145.705694 6562556.730324 3609.792698
9218.900000    26.000000 1601.000000 5.000000    49411145.705694 6562574.903553 4401.256982
9219.900000    26.000000 1602.000000 5.000000    49411145.705694 6564919.485703 4666.426624
9220.900000    26.000000 1602.000000 5.000000    49411145.705694 6564450.254263 4438.285635
9221.900000    26.000000 1602.000000 5.000000    49411145.705694 6565179.778531 4221.298429
9222.900000    26.000000 1603.000000 5.000000    49411145.705694 6566867.011806 4495.266222
9223.900000    26.000000 1603.000000 5.000000    49411145.705694 6568599.481335 4275.493243
9224.900000    26.000000 1603.000000 5.000000    49411145.705694 6571283.731106 4066.464936
9225.900000    26.000000 1604.000000 5.000000    49411145.705694 6573968.809636 4352.842250
9226.900000    26.000000 1604.000000 5.000000    49411145.705694 6576018.084813 4140.032360
9227.900000    26.000000 1605.000000 5.000000    49411145.705694 6577091.277923 4425.251095
9228.900000    26.000000 1605.000000 5.000000    49411145.705694 6579832.967473 4208.901146
9229.900000    26.000000 1605.000000 5.000000    49411145.705694 6581811.221587 4003.128518
9230.900000    26.000000 1604.000000 5.000000    49411145.705694 6583743.542663 3807.416087
9231.900000    26.000000 1604.000000 5.000000    49411145.705694 6583423.538720 3621.272012
9232.900000    26.000000 1604.000000 5.000000    49411145.705694 6585735.470015 3936.765933
9233.900000    26.000000 1604.000000 5.000000    49411145.705694 6585923.637938 3744.297960
9234.900000    26.000000 1605.000000 5.000000    49411145.705694 6585691.383041 4053.777159
9235.900000    26.000000 1605.000000 5.000000    49411145.705694 6586555.821136 4348.125960
9236.900000    26.000000 1604.000000 5.000000    49411145.705694 6587385.950336 4135.546649
9237.900000    26.000000 1602.000000 5.000000    49411145.705694 6586508.121060 3933.360313
9238.900000    26.000000 1603.000000 5.000000    49411145.705694 6585318.672302 4236.071340
9239.900000    26.000000 1603.000000 5.000000    49411145.705694 6586112.707960 4028.970365
9240.900000    26.000000 1603.000000 5.000000    49411145.705694 6587074.793652 4312.341051
9241.900000    26.000000 1603.000000 5.000000    49411145.705694 6586037.578224 4101.511260
9242.900000    26.000000 1603.000000 5.000000    49411145.705694 6584837.938709 3900.988910
9243.900000    26.000000 1603.000000 5.000000    49411145.705694 6584001.367419 3710.270071
9244.900000    26.000000 1604.000000 5.000000    49411145.705694 6583188.311408 4018.950201
9245.900000    26.000000 1600.000000 5.000000    49411145.705694 6582836.790229 3822.464250
9246.900000    26.000000 1598.000000 5.000000    49411145.705694 6579591.704685 3635.584472
9247.900000    26.000000 1600.000000 5.000000    49411145.705694 6578719.852498 4435.564914
9248.900000    26.000000 1601.000000 5.000000    49411145.705694 6576748.823892 4716.210724
9249.900000    26.000000 1602.000000 5.000000    49411145.705694 6576518.832497 4970.822051
9250.900000    26.000000 1600.000000 5.000000    49411145.705694 6574377.558625 4727.799210
9251.900000    26.000000 1601.000000 5.000000    49411145.705694 6574128.404056 4974.602512
9252.900000    26.000000 1601.000000 5.000000    49411145.705694 6574827.357599 4731.394845
9253.900000    26.000000 1600.000000 5.000000    49411145.705694 6573641.887159 4500.077568
9254.900000    26.000000 1599.000000 5.000000    49411145.705694 6573270.503376 4280.069363
9255.900000    26.000000 1599.000000 5.000000    49411145.705694 6571415.716897 4070.817330
9256.900000    26.000000 1599.000000 5.000000    49411145.705694 6570751.295809 3871.795602
9257.900000    26.000000 1602.000000 5.000000    49411145.705694 6571264.671816 5125.981586
9258.900000    26.000000 1602.000000 5.000000    49411145.705694 6572057.371147 4875.373015
9259.900000    26.000000 1601.000000 5.000000    49411145.705694 6571487.318700 4637.016664
9260.900000    26.000000 1601.000000 5.000000    49411145.705694 6573953.745083 4410.313524
9261.900000    26.000000 1602.000000 5.000000    49411145.705694 6574510.863849 4677.454195
9262.900000    26.000000 1602.000000 5.000000    49411145.705694 6574696.039410 4448.774070
9263.900000    26.000000 1600.000000 5.000000    49411145.705694 6575624.486405 4231.274086
9264.900000    26.000000 1598.000000 5.000000    49411145.705694 6573356.807063 4024.407648
9265.900000    25.000000 1598.000000 5.000000    49411145.705694 6570593.336719 4310.415206
9266.900000    25.000000 1598.000000 5.000000    49411145.705694 6570002.860600 4099.679569
9267.900000    25.000000 1597.000000 5.000000    49411145.705694 6568999.271289 3899.246770
9268.900000    25.000000 1597.000000 5.000000    49411145.705694 6567506.537611 3708.613104
9269.900000    25.000000 1599.000000 5.000000    49411145.705694 6565959.193495 4497.781720
9270.900000    25.000000 1600.000000 5.000000    49411145.705694 6565987.279034 4760.646082
9271.900000    25.000000 1600.000000 5.000000    49411145.705694 6566794.419505 5013.084971
9272.900000    25.000000 1600.000000 5.000000    49411145.705694 6566106.387633 5263.008401
9273.900000    25.000000 1599.000000 5.000000    49411145.705694 6564745.864254 5493.324983
9274.900000    25.000000 1599.000000 5.000000    49411145.705694 6564312.134599 5224.757041
9275.900000    25.000000 1600.000000 5.000000    49411145.705694 6563770.523915 5469.319351
9276.900000    25.000000 1598.000000 5.000000    49411145.705694 6563327.517047 5201.925042
9277.900000    25.000000 1599.000000 5.000000    49411145.705694 6562679.878587 5445.103605
9278.900000    25.000000 1597.000000 5.000000    49411145.705694 6561810.697890 5178.893200
9279.900000    25.000000 1598.000000 5.000000    49411145.705694 6560191.529013 5408.458111
9280.900000    25.000000 1598.000000 5.000000    49411145.705694 6560710.679187 5144.039299
9281.900000    25.000000 1598.000000 5.000000    49411145.705694 6560636.984827 4892.547889
9282.900000    25.000000 1597.000000 5.000000    49411145.705694 6559547.120563 4653.351861
9283.900000    25.000000 1597.000000 5.000000    49411145.705694 6559626.390015 4425.850096
9284.900000    25.000000 1594.000000 5.000000    49411145.705694 6558979.408265 4209.470862
9285.900000    25.000000 1596.000000 5.000000    49411145.705694 6557457.651444 4993.745131
9286.900000    25.000000 1595.000000 5.000000    49411145.705694 6556341.888870 4749.601583
9287.900000    25.000000 1596.000000 5.000000    49411145.705694 6555383.194663 5497.654505
9288.900000    25.000000 1597.000000 5.000000    49411145.705694 6556004.998953 5706.819682
9289.900000    25.000000 1596.000000 5.000000    49411145.705694 6557130.561675 5427.814013
9290.900000    25.000000 1597.000000 5.000000    49411145.705694 6557148.692649 5640.393683
9291.900000    25.000000 1597.000000 5.000000    49411145.705694 6555806.605040 5364.635572
9292.900000    25.000000 1598.000000 5.000000    49411145.705694 6556981.891699 5582.705760
9293.900000    25.000000 1598.000000 5.000000    49411145.705694 6555717.522195 5309.768004
9294.900000    25.000000 1597.000000 5.000000    49411145.705694 6557062.346399 5050.174139
9295.900000    25.000000 1597.000000 5.000000    49411145.705694 6555926.617293 4803.271784
9296.900000    25.000000 1597.000000 5.000000    49411145.705694 6557394.917640 4568.440453
9297.900000    25.000000 1597.000000 5.000000    49411145.705694 6557378.027212 4345.089996
9298.900000    25.000000 1598.000000 5.000000    49411145.705694 6557651.267273 4622.733863
9299.900000    25.000000 1600.000000 5.000000    49411145.705694 6557877.949591 5374.575529
9300.900000    25.000000 1599.000000 5.000000    49411145.705694 6557292.684828 5111.813233
9301.900000    25.000000 1599.000000 5.000000    49411145.705694 6560043.359424 4861.897351
9302.900000    25.000000 1600.000000 5.000000    49411145.705694 6559396.961663 5116.737261
9303.900000    25.000000 1600.000000 5.000000    49411145.705694 6561145.766182 4866.580644
9304.900000    25.000000 1599.000000 5.000000    49411145.705694 6561980.121774 4628.654151
9305.900000    25.000000 1599.000000 5.000000    49411145.705694 6563360.881080 4402.359854
9306.900000    25.000000 1599.000000 5.000000    49411145.705694 6564484.841826 4187.129055
9307.900000    25.000000 1598.000000 5.000000    49411145.705694 6564902.918981 4477.433362
9308.900000    25.000000 1598.000000 5.000000    49411145.705694 6563701.789455 4753.544729
9309.900000    25.000000 1598.000000 5.000000    49411145.705694 6564151.139762 4521.144547
9310.900000    25.000000 1599.000000 5.000000    49411145.705694 6564203.395880 4778.051169
9311.900000    25.000000 1597.000000 5.000000    49411145.705694 6563536.595838 4544.452871
9312.900000    25.000000 1598.000000 5.000000    49411145.705694 6563729.875267 4814.812600
9313.900000    25.000000 1598.000000 5.000000    49411145.705694 6563031.506876 4579.417041
9314.900000    25.000000 1599.000000 5.000000    49411145.705694 6562776.855083 4840.716194
9315.900000    25.000000 1599.000000 5.000000    49411145.705694 6564286.027889 4604.054210
9316.900000    25.000000 1599.000000 5.000000    49411145.705694 6564672.591037 4378.962601
9317.900000    25.000000 1601.000000 5.000000    49411145.705694 6565581.425562 5154.913128
9318.900000    25.000000 1601.000000 5.000000    49411145.705694 6567093.063213 4902.890098
9319.900000    25.000000 1601.000000 5.000000    49411145.705694 6567091.409944 4663.188441
9320.900000    25.000000 1599.000000 5.000000    49411145.705694 6568441.464961 4927.743204
9321.900000    25.000000 1599.000000 5.000000    49411145.705694 6567476.211390 4686.826481
9322.900000    25.000000 1599.000000 5.000000    49411145.705694 6568067.937516 4457.688146
9323.900000    25.000000 1597.000000 5.000000    49411145.705694 6567831.060019 4727.376731
9324.900000    25.000000 1598.000000 5.000000    49411145.705694 6567046.420915 4974.200688
9325.900000    25.000000 1597.000000 5.000000    49411145.705694 6567214.948769 4731.012666
9326.900000    25.000000 1597.000000 5.000000    49411145.705694 6566949.316330 4499.714074
9327.900000    25.000000 1598.000000 5.000000    49411145.705694 6566910.305890 4757.668429
9328.900000    25.000000 1598.000000 5.000000    49411145.705694 6566436.831824 4525.066640
9329.900000    25.000000 1599.000000 5.000000    49411145.705694 6566211.760398 4793.911473
9330.900000    25.000000 1599.000000 5.000000    49411145.705694 6567451.080741 4559.537766
9331.900000    25.000000 1599.000000 5.000000    49411145.705694 6566758.825487 4336.622560
9332.900000    25.000000 1599.000000 5.000000    49411145.705694 6567554.517077 4124.605649
9333.900000    25.000000 1599.000000 5.000000    49411145.705694 6568243.174283 3922.954216
9334.900000    25.000000 1599.000000 5.000000    49411145.705694 6569556.728512 3731.161497
9335.900000    25.000000 1599.000000 5.000000    49411145.705694 6569109.337762 3548.745498
9336.900000    25.000000 1599.000000 5.000000    49411145.705694 6568410.336859 3375.247793
9337.900000    25.000000 1600.000000 5.000000    49411145.705694 6567499.155083 3695.418624
9338.900000    25.000000 1600.000000 5.000000    49411145.705694 6567191.414487 3514.750089
9339.900000    25.000000 1600.000000 5.000000    49411145.705694 6566732.676108 3342.914416
9340.900000    25.000000 1599.000000 5.000000    49411145.705694 6567634.297325 3179.479766
9341.900000    25.000000 1599.000000 5.000000    49411145.705694 6566659.824353 3024.035416
9342.900000    25.000000 1600.000000 5.000000    49411145.705694 6566053.198182 3358.951042
9343.900000    25.000000 1598.000000 5.000000    49411145.705694 6565349.463983 3194.732364
9344.900000    25.000000 1599.000000 5.000000    49411145.705694 6564637.425226 3533.554815
9345.900000    25.000000 1599.000000 5.000000    49411145.705694 6562695.304235 3860.799781
9346.900000    25.000000 1600.000000 5.000000    49411145.705694 6562163.988413 4162.120534
9347.900000    25.000000 1599.000000 5.000000    49411145.705694 6563023.214898 3958.635004
9348.900000    25.000000 1601.000000 5.000000    49411145.705694 6563023.405238 4755.135293
9349.900000    25.000000 1601.000000 5.000000    49411145.705694 6563257.062379 4522.657349
9350.900000    25.000000 1602.000000 5.000000    49411145.705694 6566158.119235 4789.169598
9351.900000    25.000000 1602.000000 5.000000    49411145.705694 6568042.147078 4555.027721
9352.900000    25.000000 1602.000000 5.000000    49411145.705694 6568128.218296 4332.333010
9353.900000    25.000000 1602.000000 5.000000    49411145.705694 6568797.059832 4120.525814
9354.900000    25.000000 1602.000000 5.000000    49411145.705694 6569285.356108 3919.073845
9355.900000    25.000000 1601.000000 5.000000    49411145.705694 6569283.796185 3727.470836
9356.900000    25.000000 1601.000000 5.000000    49411145.705694 6569342.114675 3545.235273
9357.900000    25.000000 1602.000000 5.000000    49411145.705694 6569981.338233 3869.409183
9358.900000    24.000000 1604.000000 5.000000    49411145.705694 6570619.420603 4162.994596
9359.900000    24.000000 1605.000000 5.000000    49411145.705694 6571365.360572 4442.226657
9360.900000    24.000000 1605.000000 5.000000    49411145.705694 6571639.104581 4225.046775
9361.900000    24.000000 1606.000000 5.000000    49411145.705694 6573354.738320 4498.831311
9362.900000    24.000000 1607.000000 5.000000    49411145.705694 6575572.979346 4759.230557
9363.900000    24.000000 1607.000000 5.000000    49411145.705694 6576047.743858 4526.552396
9364.900000    24.000000 1608.000000 5.000000    49411145.705694 6578277.289520 4795.324590
9365.900000    24.000000 1609.000000 5.000000    49411145.705694 6579838.617947 5053.419234
9366.900000    24.000000 1610.000000 5.000000    49411145.705694 6580922.779923 5296.432978
9367.900000    24.000000 1610.000000 5.000000    49411145.705694 6582382.749147 5037.491060
9368.900000    24.000000 1610.000000 5.000000    49411145.705694 6583767.894323 4791.208780
9369.900000    24.000000 1611.000000 5.000000    49411145.705694 6585925.163377 5044.591584
9370.900000    24.000000 1612.000000 5.000000    49411145.705694 6589226.203156 5275.906949
9371.900000    24.000000 1614.000000 5.000000    49411145.705694 6591775.066569 5976.259857
9372.900000    24.000000 1613.000000 5.000000    49411145.705694 6593736.198055 5684.081293
9373.900000    24.000000 1614.000000 5.000000    49411145.705694 6596817.204501 5891.373555
9374.900000    24.000000 1613.000000 5.000000    49411145.705694 6599138.275677 5603.345070
9375.900000    24.000000 1613.000000 5.000000    49411145.705694 6601336.408504 5329.398261
9376.900000    24.000000 1613.000000 5.000000    49411145.705694 6602656.389543 5561.382112
9377.900000    24.000000 1613.000000 5.000000    49411145.705694 6604597.717323 5289.486867
9378.900000    24.000000 1613.000000 5.000000    49411145.705694 6606777.690832 5030.884544
9379.900000    24.000000 1614.000000 5.000000    49411145.705694 6608783.982298 5262.870044
9380.900000    24.000000 1614.000000 5.000000    49411145.705694 6609044.141529 5005.569014
9381.900000    24.000000 1614.000000 5.000000    49411145.705694 6610960.153163 4760.847398
9382.900000    24.000000 1612.000000 5.000000    49411145.705694 6612233.181187 4528.090190
9383.900000    24.000000 1609.000000 5.000000    49411145.705694 6612906.929013 4784.657240
9384.900000    24.000000 1609.000000 5.000000    49411145.705694 6613040.467867 4550.735972
9385.900000    24.000000 1609.000000 5.000000    49411145.705694 6611950.846177 4328.251084
9386.900000    24.000000 1609.000000 5.000000    49411145.705694 6611082.418501 4116.643453
9387.900000    24.000000 1607.000000 5.000000    49411145.705694 6610131.743684 3915.381292
9388.900000    24.000000 1607.000000 5.000000    49411145.705694 6608020.841815 3723.958812
9389.900000    24.000000 1608.000000 5.000000    49411145.705694 6606138.868373 4027.081206
9390.900000    24.000000 1608.000000 5.000000    49411145.705694 6604629.323025 3830.197731
9391.900000    24.000000 1608.000000 5.000000    49411145.705694 6602158.104497 3642.939864
9392.900000    24.000000 1608.000000 5.000000    49411145.705694 6601192.238225 3464.837009
9393.900000    24.000000 1609.000000 5.000000    49411145.705694 6599982.802965 3785.516330
9394.900000    24.000000 1609.000000 5.000000    49411145.705694 6600045.385220 3600.442930
9395.900000    24.000000 1609.000000 5.000000    49411145.705694 6599664.795987 3424.417745
9396.900000    24.000000 1607.000000 5.000000    49411145.705694 6600420.498801 3256.998409
9397.900000    24.000000 1608.000000 5.000000    49411145.705694 6600037.242511 3580.524505
9398.900000    24.000000 1608.000000 5.000000    49411145.705694 6600172.779973 3405.473129
9399.900000    24.000000 1605.000000 5.000000    49411145.705694 6599167.312530 3238.979992
9400.900000    24.000000 1604.000000 5.000000    49411145.705694 6597150.164064 3080.626683
9401.900000    24.000000 1604.000000 5.000000    49411145.705694 6594959.674976 2930.015246
9402.900000    24.000000 1604.000000 5.000000    49411145.705694 6594632.379134 2786.767183
9403.900000    24.000000 1604.000000 5.000000    49411145.705694 6593891.532857 2650.522499
9404.900000    24.000000 1604.000000 5.000000    49411145.705694 6592881.926620 2520.938800
9405.900000    24.000000 1604.000000 5.000000    49411145.705694 6593054.312014 2397.690431
9406.900000    24.000000 1603.000000 5.000000    49411145.705694 6590988.579875 2280.467658
9407.900000    24.000000 1603.000000 5.000000    49411145.705694 6589409.468859 2168.975892
9408.900000    24.000000 1603.000000 5.000000    49411145.705694 6587582.298430 2062.934944
9409.900000    24.000000 1604.000000 5.000000    49411145.705694 6585944.534651 2452.153074
9410.900000    24.000000 1603.000000 5.000000    49411145.705694 6583886.308454 2332.267630
9411.900000    24.000000 1602.000000 5.000000    49411145.705694 6582949.529077 2218.243370
9412.900000    24.000000 1601.000000 5.000000    49411145.705694 6581859.811822 2109.793741
9413.900000    24.000000 1600.000000 5.000000    49411145.705694 6580322.575539 2006.646200
9414.900000    24.000000 1600.000000 5.000000    49411145.705694 6577399.846900 1908.541529
9415.900000    24.000000 1601.000000 5.000000    49411145.705694 6575859.113111 2792.932310
9416.900000    24.000000 1602.000000 5.000000    49411145.705694 6575090.434836 3136.732735
9417.900000    24.000000 1601.000000 5.000000    49411145.705694 6573536.848990 2983.378281
9418.900000    24.000000 1601.000000 5.000000    49411145.705694 6571431.856911 2837.521306
9419.900000    24.000000 1602.000000 5.000000    49411145.705694 6571071.075521 3186.419636
9420.900000    24.000000 1602.000000 5.000000    49411145.705694 6571368.171157 3030.635996
9421.900000    24.000000 1604.000000 5.000000    49411145.705694 6570224.472252 3852.853297
9422.900000    24.000000 1605.000000 5.000000    49411145.705694 6570982.661107 4159.500302
9423.900000    24.000000 1604.000000 5.000000    49411145.705694 6570774.254560 3956.142875
9424.900000    24.000000 1603.000000 6.000000    49411145.705694 6571079.184770 3762.727566
9425.900000    24.000000 1601.000000 6.000000    49411145.705694 6571344.293361 3578.768306
9426.900000    24.000000 1602.000000 6.000000    49411145.705694 6570777.345073 3891.427167
9427.900000    24.000000 1602.000000 6.000000    49411145.705694 6570554.588139 3701.175801
9428.900000    24.000000 1602.000000 6.000000    49411145.705694 6569520.770419 3520.225799
9429.900000    24.000000 1602.000000 6.000000    49411145.705694 6569916.736387 3348.122419
9430.900000    24.000000 1600.000000 6.000000    49411145.705694 6569321.639946 3184.433151
9431.900000    24.000000 1598.000000 6.000000    49411145.705694 6568267.486465 3028.746629
9432.900000    24.000000 1599.000000 6.000000    49411145.705694 6567014.363933 3358.616391
9433.900000    24.000000 1600.000000 6.000000    49411145.705694 6566324.220178 3691.914074
9434.900000    24.000000 1600.000000 6.000000    49411145.705694 6565630.551051 3511.416876
9435.900000    24.000000 1601.000000 6.000000    49411145.705694 6566017.541862 3824.930418
9436.900000    24.000000 1601.000000 6.000000    49411145.705694 6565557.890057 3637.930069
9437.900000    24.000000 1602.000000 6.000000    49411145.705694 6565369.651584 3960.072143
9438.900000    24.000000 1602.000000 6.000000    49411145.705694 6566240.638311 3766.464732
9439.900000    24.000000 1602.000000 6.000000    49411145.705694 6566464.768195 3582.322763
9440.900000    24.000000 1600.000000 6.000000    49411145.705694 6567418.649837 3407.183470
9441.900000    24.000000 1598.000000 6.000000    49411145.705694 6566617.878409 3240.606715
9442.900000    24.000000 1598.000000 6.000000    49411145.705694 6566550.328485 3574.711313
9443.900000    24.000000 1600.000000 6.000000    49411145.705694 6565675.569313 4865.463683
9444.900000    24.000000 1602.000000 6.000000    49411145.705694 6565627.135377 5605.290925
9445.900000    24.000000 1602.000000 6.000000    49411145.705694 6567258.100984 5821.323733
9446.900000    24.000000 1602.000000 6.000000    49411145.705694 6569590.517166 6021.906230
9447.900000    24.000000 1602.000000 6.000000    49411145.705694 6571743.081155 5727.496020
9448.900000    24.000000 1602.000000 6.000000    49411145.705694 6572198.183372 5447.479487
9449.900000    24.000000 1602.000000 6.000000    49411145.705694 6571531.136195 5181.152926
9450.900000    24.000000 1602.000000 6.000000    49411145.705694 6573062.328820 4927.847035
9451.900000    24.000000 1602.000000 6.000000    49411145.705694 6574397.289610 4686.925236
9452.900000    24.000000 1602.000000 6.000000    49411145.705694 6576045.422721 4457.782073
9453.900000    24.000000 1602.000000 6.000000    49411145.705694 6576286.624038 4239.841689
9454.900000    24.000000 1602.000000 6.000000    49411145.705694 6577025.853267 4032.556382
9455.900000    24.000000 1602.000000 6.000000    49411145.705694 6577764.547107 4320.591481
9456.900000    24.000000 1602.000000 6.000000    49411145.705694 6576800.164617 4109.358327
9457.900000    24.000000 1603.000000 6.000000    49411145.705694 6576500.562793 4400.989772
9458.900000    24.000000 1602.000000 6.000000    49411145.705694 6577475.545234 4185.825957
9459.900000    24.000000 1602.000000 6.000000    49411145.705694 6578484.009575 3981.181472
9460.900000    24.000000 1602.000000 6.000000    49411145.705694 6579605.286772 4264.486818
9461.900000    24.000000 1603.000000 6.000000    49411145.705694 6581199.071209 4543.620991
9462.900000    24.000000 1603.000000 6.000000    49411145.705694 6582006.975653 4321.483953
9463.900000    24.000000 1604.000000 6.000000    49411145.705694 6581979.626417 4600.281917
9464.900000    24.000000 1604.000000 6.000000    49411145.705694 6583931.312133 4375.374734
9465.900000    24.000000 1604.000000 6.000000    49411145.705694 6584234.509527 4161.463234
9466.900000    24.000000 1604.000000 6.000000    49411145.705694 6583516.247315 3958.009840
9467.900000    24.000000 1604.000000 6.000000    49411145.705694 6584340.868166 3764.503255
9468.900000    24.000000 1603.000000 6.000000    49411145.705694 6583495.153875 4555.718187
9469.900000    24.000000 1603.000000 6.000000    49411145.705694 6584983.362350 4815.750042
9470.900000    24.000000 1605.000000 6.000000    49411145.705694 6584943.258945 6043.377817
9471.900000    24.000000 1606.000000 6.000000    49411145.705694 6585936.657393 6237.992614
9472.900000    24.000000 1607.000000 6.000000    49411145.705694 6587405.569219 6413.364491
9473.900000    23.000000 1607.000000 6.000000    49411145.705694 6589591.108745 6099.815938
9474.900000    23.000000 1607.000000 6.000000    49411145.705694 6590665.110507 5801.596732
9475.900000    23.000000 1607.000000 6.000000    49411145.705694 6591419.307636 6005.581802
9476.900000    23.000000 1607.000000 6.000000    49411145.705694 6592528.038898 5711.969691
9477.900000    23.000000 1607.000000 6.000000    49411145.705694 6595797.885004 5432.712238
9478.900000    23.000000 1607.000000 6.000000    49411145.705694 6597404.041100 5167.107645
9479.900000    23.000000 1607.000000 6.000000    49411145.705694 6598465.965289 4914.488427
9480.900000    23.000000 1607.000000 6.000000    49411145.705694 6598623.130023 4674.219729
9481.900000    23.000000 1608.000000 6.000000    49411145.705694 6599122.331096 4926.044258
9482.900000    23.000000 1609.000000 6.000000    49411145.705694 6599675.108544 5172.834973
9483.900000    23.000000 1609.000000 6.000000    49411145.705694 6601480.458837 4919.935746
9484.900000    23.000000 1609.000000 6.000000    49411145.705694 6602171.386186 4679.400730
9485.900000    23.000000 1610.000000 6.000000    49411145.705694 6602601.349371 4938.249815
9486.900000    23.000000 1610.000000 6.000000    49411145.705694 6602737.594135 4696.819426
9487.900000    23.000000 1611.000000 6.000000    49411145.705694 6604027.406945 4954.816913
9488.900000    23.000000 1611.000000 6.000000    49411145.705694 6604519.735417 4712.576561
9489.900000    23.000000 1612.000000 6.000000    49411145.705694 6605738.046424 4969.803684
9490.900000    23.000000 1612.000000 6.000000    49411145.705694 6605329.601970 4726.830630
9491.900000    22.000000 1614.000000 6.000000    49411145.705694 6606118.068011 4985.811248
9492.900000    22.000000 1613.000000 6.000000    49411145.705694 6607797.662242 4742.055587
9493.900000    22.000000 1613.000000 6.000000    49411145.705694 6609750.545689 4510.217108
9494.900000    22.000000 1613.000000 6.000000    49411145.705694 6610629.050270 4289.713182
9495.900000    22.000000 1613.000000 6.000000    49411145.705694 6611363.169453 5072.502164
9496.900000    22.000000 1614.000000 6.000000    49411145.705694 6611353.197566 5319.520695
9497.900000    22.000000 1614.000000 6.000000    49411145.705694 6612899.364863 5059.450022
9498.900000    22.000000 1612.000000 6.000000    49411145.705694 6613399.542612 5290.038960
9499.900000    22.000000 1610.000000 6.000000    49411145.705694 6612229.220878 5519.034022
9500.900000    22.000000 1611.000000 6.000000    49411145.705694 6610604.832612 5749.209168
9501.900000    22.000000 1610.000000 6.000000    49411145.705694 6610725.536118 5468.131082
9502.900000    22.000000 1609.000000 6.000000    49411145.705694 6609586.706567 5200.794867
9503.900000    22.000000 1608.000000 6.000000    49411145.705694 6606980.340470 4946.528685
9504.900000    22.000000 1608.000000 6.000000    49411145.705694 6604762.261818 4704.693543
9505.900000    22.000000 1608.000000 6.000000    49411145.705694 6603412.695879 4474.681689
9506.900000    22.000000 1608.000000 6.000000    49411145.705694 6601883.944252 4255.915085
9507.900000    22.000000 1608.000000 6.000000    49411145.705694 6599625.120244 4047.843952
9508.900000    22.000000 1608.000000 6.000000    49411145.705694 6598735.450500 3849.945389
9509.900000    22.000000 1608.000000 6.000000    49411145.705694 6598864.355903 3661.722061
9510.900000    22.000000 1607.000000 6.000000    49411145.705694 6597854.515603 3482.700947
9511.900000    22.000000 1607.000000 6.000000    49411145.705694 6597241.860724 3312.432153
9512.900000    22.000000 1607.000000 6.000000    49411145.705694 6596269.436698 3628.432566
9513.900000    22.000000 1608.000000 6.000000    49411145.705694 6595553.147159 3928.983760
9514.900000    22.000000 1608.000000 6.000000    49411145.705694 6594975.644524 3736.896257
9515.900000    22.000000 1609.000000 6.000000    49411145.705694 6594888.681910 4049.212386
9516.900000    22.000000 1609.000000 6.000000    49411145.705694 6596083.995612 3851.246921
9517.900000    22.000000 1609.000000 6.000000    49411145.705694 6594770.420382 3662.959962
9518.900000    22.000000 1609.000000 6.000000    49411145.705694 6595500.409588 3483.878327
9519.900000    22.000000 1609.000000 6.000000    49411145.705694 6595197.956528 3808.564470
9520.900000    21.000000 1611.000000 6.000000    49411145.705694 6596765.074275 4105.124573
9521.900000    21.000000 1612.000000 6.000000    49411145.705694 6596939.999971 4387.185892
9522.900000    21.000000 1613.000000 6.000000    49411145.705694 6598387.804618 4653.043468
9523.900000    21.000000 1613.000000 6.000000    49411145.705694 6598734.503939 4425.556780
9524.900000    21.000000 1611.000000 6.000000    49411145.705694 6600288.151809 4699.266637
9525.900000    21.000000 1611.000000 6.000000    49411145.705694 6601040.452448 4469.520104
9526.900000    21.000000 1611.000000 6.000000    49411145.705694 6603386.153028 4251.005849
9527.900000    21.000000 1611.000000 6.000000    49411145.705694 6603969.433438 4528.360982
9528.900000    21.000000 1611.000000 6.000000    49411145.705694 6604205.243882 4306.970005
9529.900000    21.000000 1611.000000 6.000000    49411145.705694 6604365.066449 4096.402803
9530.900000    21.000000 1609.000000 6.000000    49411145.705694 6604571.319912 3896.130205
9531.900000    21.000000 1611.000000 6.000000    49411145.705694 6604800.934735 4678.483981
9532.900000    21.000000 1611.000000 6.000000    49411145.705694 6606664.407831 4449.753509
9533.900000    21.000000 1611.000000 6.000000    49411145.705694 6606648.728442 4232.205641
9534.900000    21.000000 1611.000000 6.000000    49411145.705694 6607122.444330 4025.293659
9535.900000    21.000000 1611.000000 6.000000    49411145.705694 6607888.900004 4306.442367
9536.900000    21.000000 1611.000000 6.000000    49411145.705694 6607744.519550 4095.900961
9537.900000    21.000000 1611.000000 6.000000    49411145.705694 6608298.561792 3895.652898
9538.900000    21.000000 1611.000000 6.000000    49411145.705694 6609574.212458 3705.194936
